-,as a prefix,-་དེ་བྱས,1
-(Mobile,as a prefix,-(Mobile་),1
-(སླ,as a prefix,-(སླ་ང,1
-(ཨཱ,as a prefix,-(ཨཱ་ལོ),1
-03/18849.htmlཀླུ,as a prefix,-03/18849.htmlཀླུ་ཆུ་རྫོང,1
-03/18849.htmlཀླུ་ཆུ,as a prefix,-03/18849.htmlཀླུ་ཆུ་རྫོང,1
-4རེད,as a prefix,-4རེད་རེད,1
-6དེ,as a prefix,-6དེ་ཚོ,1
-7བྱེ,as a prefix,-7བྱེ་རིལ,1
-་དེ,as a prefix,-་དེ་བྱས,1
-ཀ,as a prefix,-ཀ་པ,7
-ཀུ,as a prefix,-ཀུ་ཤུ,2
-ཀུན,as a prefix,-ཀུན་ཏུ་བཟང་པོ,1
-ཀུན་ཏུ,as a prefix,-ཀུན་ཏུ་བཟང་པོ,1
-ཀུན་ཏུ་བཟང,as a prefix,-ཀུན་ཏུ་བཟང་པོ,1
-ཀློག,as a prefix,-ཀློག་རྩལ,1
-དཀའ,as a prefix,-དཀའ་ལས,1
-དཀར,as a prefix,-དཀར་པོ,1
-དཀོན,as a prefix,-དཀོན་གཉེར,2
-དཀོན་མཆོག,as a prefix,-དཀོན་མཆོག་མཁྱེན,1
-དཀོན་མཆོག་གསུམ,as a prefix,-དཀོན་མཆོག་གསུམ་པོ,1
-བཀའ,as a prefix,-བཀའ་བསྟན་འགྱུར,1
-བཀའ་བསྟན,as a prefix,-བཀའ་བསྟན་འགྱུར,1
-བཀྲ,as a prefix,-བཀྲ་ཤིས་པ,1
-བཀྲ་ཤིས,as a prefix,-བཀྲ་ཤིས་པ,1
-བཀྲ་ཤིས་ལྗོངས,as a prefix,-བཀྲ་ཤིས་ལྗོངས་ཡོད,1
-བཀྲ་ཤིས་བདེ,as a prefix,-བཀྲ་ཤིས་བདེ་ལེགས,12
-བཀྲཤིས,as a prefix,-བཀྲཤིས་བདེ་ལེགས,1
-བཀྲཤིས་བདེ,as a prefix,-བཀྲཤིས་བདེ་ལེགས,1
-བཀྲུ,as a prefix,-བཀྲུ་མ་བཀྲུ,1
-བཀྲུ་མ,as a prefix,-བཀྲུ་མ་བཀྲུ,1
-རྐང,as a prefix,-རྐང་པ,2
-སྐད,as a prefix,-སྐད་འཕྲིན,2
-སྐད་ཅིག,as a prefix,-སྐད་ཅིག་དྲུང་བསྐྱེད,1
-སྐད་ཅིག་དྲུང,as a prefix,-སྐད་ཅིག་དྲུང་བསྐྱེད,1
-སྐད་བཏང,as a prefix,-སྐད་བཏང་ན,1
-སྐབས,as a prefix,-སྐབས་དོན,1
-སྐམ,as a prefix,-སྐམ་པོ,1
-སྐུ,as a prefix,-སྐུ་ངོ,1
-སྐེད,as a prefix,-སྐེད་པ,1
-སྐྱ,as a prefix,-སྐྱ་ཐིང་ངེ,1
-སྐྱ་ཐིང,as a prefix,-སྐྱ་ཐིང་ངེ,1
-སྐྱབས,as a prefix,-སྐྱབས་མགོན་རིན་པོ་ཆེ,1
-སྐྱབས་མགོན,as a prefix,-སྐྱབས་མགོན་རིན་པོ་ཆེ,1
-སྐྱབས་མགོན་རིན,as a prefix,-སྐྱབས་མགོན་རིན་པོ་ཆེ,1
-སྐྱབས་མགོན་རིན་པོ,as a prefix,-སྐྱབས་མགོན་རིན་པོ་ཆེ,1
-སྐྱིད,as a prefix,-སྐྱིད་པོ,1
-སྐྱུག,as a prefix,-སྐྱུག་མེར,1
-སྐྱེ,as a prefix,-སྐྱེ་བ,1
-སྐྱེ་བ,as a prefix,-སྐྱེ་བ་སྔོན་མ,1
-སྐྱེ་བ་སྔོན,as a prefix,-སྐྱེ་བ་སྔོན་མ,1
-སྐྱེས,as a prefix,-སྐྱེས་པ,1
-སྐྱོར,as a prefix,-སྐྱོར་དཔོན,1
-བསྐང,as a prefix,-བསྐང་གསོལ,2
-ཁ,as a prefix,-ཁ་པ,1
-ཁག,as a prefix,-ཁག་པོ,1
-ཁང,as a prefix,-ཁང་པ,1
-ཁམ,as a prefix,-ཁམ་བྷོ་ཌི་ཡ,1
-ཁམ་བྷོ,as a prefix,-ཁམ་བྷོ་ཌི་ཡ,1
-ཁམ་བྷོ་ཌི,as a prefix,-ཁམ་བྷོ་ཌི་ཡ,1
-ཁམས,as a prefix,-ཁམས་སྐད,1
-ཁེ,as a prefix,-ཁེ་ན་ཊར,1
-ཁེ་ན,as a prefix,-ཁེ་ན་ཊར,1
-ཁེར,as a prefix,-ཁེར་མ,1
-ཁོ,as a prefix,-ཁོ་རང,1
-ཁོ་རང,as a prefix,-ཁོ་རང་ཚོ,3
-ཁོང,as a prefix,-ཁོང་ཚོ,2
-ཁྱད,as a prefix,-ཁྱད་མཚར་བོ,1
-ཁྱད་མཚར,as a prefix,-ཁྱད་མཚར་བོ,1
-ཁྱབ,as a prefix,-ཁྱབ་བརྡལ,1
-ཁྱི,as a prefix,-ཁྱི་སྐྱག,1
-ཁྱིམ,as a prefix,-ཁྱིམ་གཞི,1
-ཁྱེད,as a prefix,-ཁྱེད་རང,5
-ཁྱེད་རང,as a prefix,-ཁྱེད་རང་ཚོ,7
-ཁྱོད,as a prefix,-ཁྱོད་རང,2
-ཁྱོད་རང,as a prefix,-ཁྱོད་རང་ཚོ,1
-ཁྱོན,as a prefix,-ཁྱོན་ནས,2
-ཁྲི,as a prefix,-ཁྲི་གཞི,1
-ཁྲི་གསུམ,as a prefix,-ཁྲི་གསུམ་ཙམ,1
-ཁྲིན,as a prefix,-ཁྲིན་འདུ,1
-མཁན,as a prefix,-མཁན་རིན་པོ་ཆེ,1
-མཁན་རིན,as a prefix,-མཁན་རིན་པོ་ཆེ,2
-མཁན་རིན་པོ,as a prefix,-མཁན་རིན་པོ་ཆེ,2
-མཁས,as a prefix,-མཁས་པ,1
-འཁྱམ,as a prefix,-འཁྱམ་ས,1
-འཁྱེར,as a prefix,-འཁྱེར་མེད,1
-འཁྲུག,as a prefix,-འཁྲུག་ན,1
-ག,as a prefix,-ག་རེ,2
-ག་པ,as a prefix,-ག་པ་ག་པ,2
-ག་པ་ག,as a prefix,-ག་པ་ག་པ,2
-ག་བ,as a prefix,-ག་བ་ག་བ,1
-ག་བ་ག,as a prefix,-ག་བ་ག་བ,1
-ག་རེ,as a prefix,-ག་རེ་བྱས་ནས,4
-ག་རེ་བྱས,as a prefix,-ག་རེ་བྱས་ནས,4
-གང,as a prefix,-གང་ལྟར་མ་ལྟར,1
-གང་ལྟར,as a prefix,-གང་ལྟར་མ་ལྟར,1
-གང་ལྟར་མ,as a prefix,-གང་ལྟར་མ་ལྟར,1
-གང་ཡིན,as a prefix,-གང་ཡིན་ཟེར་ན,4
-གང་ཡིན་ཟེར,as a prefix,-གང་ཡིན་ཟེར་ན,4
-གངས,as a prefix,-གངས་དཀར་ཏེ་སེ,1
-གངས་དཀར,as a prefix,-གངས་དཀར་ཏེ་སེ,1
-གངས་དཀར་ཏེ,as a prefix,-གངས་དཀར་ཏེ་སེ,1
-གད,as a prefix,-གད་མོ,2
-གལ,as a prefix,-གལ་སྲིད,1
-གལ་ཆེ,as a prefix,-གལ་ཆེ་ཤོས,2
-གལ་ཆེན,as a prefix,-གལ་ཆེན་པོ,1
-གལ་ཡོད,as a prefix,-གལ་ཡོད་མ་རེད,1
-གལ་ཡོད་མ,as a prefix,-གལ་ཡོད་མ་རེད,1
-གུས,as a prefix,-གུས་པ,1
-གོ,as a prefix,-གོ་འཇོ,1
-གོང,as a prefix,-གོང་ཆེན་པོ,1
-གོང་ཆེན,as a prefix,-གོང་ཆེན་པོ,1
-གོམས,as a prefix,-གོམས་དུས,1
-གྲང,as a prefix,-གྲང་གཞི,1
-གྲུ,as a prefix,-གྲུ་བཞི,1
-གྲོ,as a prefix,-གྲོ་ཞིབ,3
-གྲོགས,as a prefix,-གྲོགས་པོ,2
-གྲོང,as a prefix,-གྲོང་ལྭ,1
-གྲོས,as a prefix,-གྲོས་བསྡུར,1
-གྲྭ,as a prefix,-གྲྭ་བ,4
-གླིང,as a prefix,-གླིང་སྐོར,1
-གློག,as a prefix,-གློག་མེད་པ,1
-གློག་མེད,as a prefix,-གློག་མེད་པ,1
-གློད,as a prefix,-གློད་ཆད,1
-དགག,as a prefix,-དགག་པ,1
-དགའ,as a prefix,-དགའ་ལྡན་ཆོས་གླིང,1
-དགའ་ལྡན,as a prefix,-དགའ་ལྡན་ཆོས་གླིང,1
-དགའ་ལྡན་ཆོས,as a prefix,-དགའ་ལྡན་ཆོས་གླིང,1
-དགུན,as a prefix,-དགུན་ཁ,2
-དགེ,as a prefix,-དགེ་མཚན,1
-དགེ་འདུན,as a prefix,-དགེ་འདུན་དཀོན་མཆོག,1
-དགེ་འདུན་དཀོན,as a prefix,-དགེ་འདུན་དཀོན་མཆོག,1
-དགོང,as a prefix,-དགོང་དག,3
-དགོན,as a prefix,-དགོན་པ,3
-དགོས,as a prefix,-དགོས་ཡ,3
-བགོ,as a prefix,-བགོ་བཤའ,1
-བགྲོ,as a prefix,-བགྲོ་གླེང,1
-མགོ,as a prefix,-མགོ་ལོག,1
-མགོན,as a prefix,-མགོན་པོ,2
-མགྱོགས,as a prefix,-མགྱོགས་ཙམ,1
-འགན,as a prefix,-འགན་འཛིན,3
-འགོ,as a prefix,-འགོ་ནས,1
-འགྱིག,as a prefix,-འགྱིག་ཤོག,1
-འགྲན,as a prefix,-འགྲན་སེམས,1
-འགྲིག,as a prefix,-འགྲིག་དང་འགྲིག,3
-འགྲིག་དང,as a prefix,-འགྲིག་དང་འགྲིག,3
-འགྲིམ,as a prefix,-འགྲིམ་འགྲུལ,1
-འགྲུལ,as a prefix,-འགྲུལ་བཞུད,1
-འགྲེངས,as a prefix,-འགྲེངས་བ,1
-འགྲེལ,as a prefix,-འགྲེལ་བ,1
-འགྲོ,as a prefix,-འགྲོ་ན,1
-རྒན,as a prefix,-རྒན་ལགས,15
-རྒན་མཚོ,as a prefix,-རྒན་མཚོ་མོ,1
-རྒྱ,as a prefix,-རྒྱ་ནག,1
-རྒྱ་ནག,as a prefix,-རྒྱ་ནག་དགག་བཟློག,1
-རྒྱ་ནག་དགག,as a prefix,-རྒྱ་ནག་དགག་བཟློག,1
-རྒྱག,as a prefix,-རྒྱག་པ,1
-རྒྱབ,as a prefix,-རྒྱབ་ལོགས,1
-རྒྱལ,as a prefix,-རྒྱལ་མཚན,1
-རྒྱལ་བ,as a prefix,-རྒྱལ་བ་རིན་པོ་ཆེ,1
-རྒྱལ་བ་རིན,as a prefix,-རྒྱལ་བ་རིན་པོ་ཆེ,1
-རྒྱལ་བ་རིན་པོ,as a prefix,-རྒྱལ་བ་རིན་པོ་ཆེ,1
-རྒྱུ,as a prefix,-རྒྱུ་མཚན,1
-སྒེའུ,as a prefix,-སྒེའུ་ཁུང,1
-སྒོ,as a prefix,-སྒོ་ཡོལ,1
-སྒོར,as a prefix,-སྒོར་མོ,6
-སྒྲ,as a prefix,-སྒྲ་ལེན,1
-སྒྲོམ,as a prefix,-སྒྲོམ་གཞི,1
-སྒྲོལ,as a prefix,-སྒྲོལ་མ,2
-བརྒྱ,as a prefix,-བརྒྱ་མཆོད,1
-བརྒྱ་དང,as a prefix,-བརྒྱ་དང་དགུ་བཅུ,1
-བརྒྱ་དང་དགུ,as a prefix,-བརྒྱ་དང་དགུ་བཅུ,1
-ང,as a prefix,-ང་ཚོ,1
-ང་རང,as a prefix,-ང་རང་ཚོ,3
-ངག,as a prefix,-ངག་དབང་སྨོན་སྐྱིད,1
-ངག་དབང,as a prefix,-ངག་དབང་སྨོན་སྐྱིད,1
-ངག་དབང་སྨོན,as a prefix,-ངག་དབང་སྨོན་སྐྱིད,1
-ངེད,as a prefix,-ངེད་གཉིས,5
-ངེས,as a prefix,-ངེས་ཤེས,1
-དངོས,as a prefix,-དངོས་གནས,2
-དངོས་གནས,as a prefix,-དངོས་གནས་དྲང་གནས,4
-དངོས་གནས་དྲང,as a prefix,-དངོས་གནས་དྲང་གནས,4
-མངོན,as a prefix,-མངོན་པར་རྟོག་པ,1
-མངོན་པར,as a prefix,-མངོན་པར་རྟོག་པ,1
-མངོན་པར་རྟོག,as a prefix,-མངོན་པར་རྟོག་པ,1
-ལྔ,as a prefix,-ལྔ་བརྒྱ,1
-སྔ,as a prefix,-སྔ་དྲོ,1
-སྔོན,as a prefix,-སྔོན་མ,4
-བསྔོ,as a prefix,-བསྔོ་བ,1
-ཅི,as a prefix,-ཅི་གང,1
-ཅིའི,as a prefix,-ཅིའི་ཕྱིར,1
-གཅིག,as a prefix,-གཅིག་བྱས་ན,2
-གཅིག་བྱས,as a prefix,-གཅིག་བྱས་ན,2
-བཅག,as a prefix,-བཅག་ན,1
-བཅུ,as a prefix,-བཅུ་དྲུག,1
-ལྕགས,as a prefix,-ལྕགས་ཀྲིན,1
-ལྕང,as a prefix,-ལྕང་མ,1
-ཆགས,as a prefix,-ཆགས་ས,1
-ཆད,as a prefix,-ཆད་པ,1
-ཆད་ལུས,as a prefix,-ཆད་ལུས་མེད་པ,1
-ཆད་ལུས་མེད,as a prefix,-ཆད་ལུས་མེད་པ,1
-ཆབ,as a prefix,-ཆབ་མདོ,1
-ཆར,as a prefix,-ཆར་པ,4
-ཆིག,as a prefix,-ཆིག་ཁྲི,3
-ཆུ,as a prefix,-ཆུ་ཚོད,4
-ཆུང,as a prefix,-ཆུང་ཆུང,1
-ཆེད,as a prefix,-ཆེད་དུ,1
-ཆོ,as a prefix,-ཆོ་མེད་ཀྱོག,1
-ཆོ་མེད,as a prefix,-ཆོ་མེད་ཀྱོག,1
-ཆོབ,as a prefix,-ཆོབ་ཚ་ལ,1
-ཆོབ་ཚ,as a prefix,-ཆོབ་ཚ་ལ,1
-ཆོས,as a prefix,-ཆོས་རྒྱུད,1
-མཆོད,as a prefix,-མཆོད་སྦྱིན,1
-འཆར,as a prefix,-འཆར་གཞི,1
-ཇག,as a prefix,-ཇག་པ,1
-ཇོ,as a prefix,-ཇོ་བོ་རིན་པོ,3
-ཇོ་བོ,as a prefix,-ཇོ་བོ་རིན་པོ,7
-ཇོ་བོ་རིན,as a prefix,-ཇོ་བོ་རིན་པོ,7
-འཇང,as a prefix,-འཇང་དགུན་ཆོས,1
-འཇང་དགུན,as a prefix,-འཇང་དགུན་ཆོས,1
-འཇར,as a prefix,-འཇར་པན,1
-འཇིགས,as a prefix,-འཇིགས་མེད,1
-རྗེ,as a prefix,-རྗེ་ཙོང་ཁ་པ,1
-རྗེ་ཙོང,as a prefix,-རྗེ་ཙོང་ཁ་པ,1
-རྗེ་ཙོང་ཁ,as a prefix,-རྗེ་ཙོང་ཁ་པ,1
-རྗེས,as a prefix,-རྗེས་ལ,2
-ལྗིད,as a prefix,-ལྗིད་ཚད,1
-ཉམས,as a prefix,-ཉམས་མྱོང,1
-ཉལ,as a prefix,-ཉལ་ཁྲི,1
-ཉི,as a prefix,-ཉི་མ,1
-ཉི་མ,as a prefix,-ཉི་མ་ཉིན་གང,1
-ཉི་མ་ཉིན,as a prefix,-ཉི་མ་ཉིན་གང,1
-ཉི་མ་རྟག,as a prefix,-ཉི་མ་རྟག་པར,1
-ཉི་ཤུ,as a prefix,-ཉི་ཤུ་དགུ,1
-ཉིན,as a prefix,-ཉིན་གུང,2
-ཉིན་ཧྲིལ,as a prefix,-ཉིན་ཧྲིལ་བོ,1
-ཉིས,as a prefix,-ཉིས་བརྒྱ,2
-གཉིད,as a prefix,-གཉིད་ཁུག་ན,1
-གཉིད་ཁུག,as a prefix,-གཉིད་ཁུག་ན,1
-གཉིས,as a prefix,-གཉིས་བྱས,1
-རྙིང,as a prefix,-རྙིང་པ,1
-སྙིང,as a prefix,-སྙིང་རྗེ,1
-བརྙན,as a prefix,-བརྙན་འཕྲིན,1
-བསྙེན,as a prefix,-བསྙེན་པ,1
-བསྙེན་པ,as a prefix,-བསྙེན་པ་ཙམ,1
-ཏག,as a prefix,-ཏག་ཏག,5
-ཏིག,as a prefix,-ཏིག་ཙི,2
-ཏིང,as a prefix,-ཏིང་ཏིང,1
-ཏིར,as a prefix,-ཏིར་པུར,1
-ཏོག,as a prefix,-ཏོག་ཙམ,8
-གཏང,as a prefix,-གཏང་ཡ,1
-གཏན,as a prefix,-གཏན་ཚིག,1
-གཏམ,as a prefix,-གཏམ་དཔེ,1
-གཏུབ,as a prefix,-གཏུབ་ཡ,1
-གཏེར,as a prefix,-གཏེར་ཁ,1
-རྟགས,as a prefix,-རྟགས་འཇུག,1
-རྟོགས,as a prefix,-རྟོགས་བརྗོད,1
-ལྟ,as a prefix,-ལྟ་བ,2
-ལྟེབ,as a prefix,-ལྟེབ་རྩིས,1
-སྟ,as a prefix,-སྟ་རེ,3
-སྟོང,as a prefix,-སྟོང་པ་མེད,1
-སྟོང་པ,as a prefix,-སྟོང་པ་མེད,1
-སྟོད,as a prefix,-སྟོད་འགག,1
-བརྟན,as a prefix,-བརྟན་པོ,1
-བལྟ,as a prefix,-བལྟ་ཡ,1
-བསྟན,as a prefix,-བསྟན་འཛིན་འཇམ་དཔལ,1
-བསྟན་པ,as a prefix,-བསྟན་པ་ལགས,1
-བསྟན་འཛིན,as a prefix,-བསྟན་འཛིན་འཇམ་དཔལ,1
-བསྟན་འཛིན་སྒྲོལ,as a prefix,-བསྟན་འཛིན་སྒྲོལ་མ,1
-བསྟན་འཛིན་ཆོས,as a prefix,-བསྟན་འཛིན་ཆོས་འཕེལ,2
-བསྟན་འཛིན་འཇམ,as a prefix,-བསྟན་འཛིན་འཇམ་དཔལ,1
-བསྟན་འཛིན་དབྱངས,as a prefix,-བསྟན་འཛིན་དབྱངས་ཅན,1
-བསྟན་འཛིན་མཚོ,as a prefix,-བསྟན་འཛིན་མཚོ་མོ,1
-བསྟན་འཛིན་བཟོད,as a prefix,-བསྟན་འཛིན་བཟོད་པ,1
-བསྟན་འཛིན་གཡང,as a prefix,-བསྟན་འཛིན་གཡང་སྐྱིད,1
-བསྟེན,as a prefix,-བསྟེན་དུས,1
-བསྟོད,as a prefix,-བསྟོད་པ,2
-ཐ,as a prefix,-ཐ་མ་ཐ་མ,1
-ཐ་མ,as a prefix,-ཐ་མ་ཐ་མ,1
-ཐ་མ་ཐ,as a prefix,-ཐ་མ་ཐ་མ,1
-ཐག,as a prefix,-ཐག་རིང་པོ,1
-ཐག་རིང,as a prefix,-ཐག་རིང་པོ,1
-ཐང,as a prefix,-ཐང་རྒྱལ་རབས,1
-ཐང་རྒྱལ,as a prefix,-ཐང་རྒྱལ་རབས,1
-ཐལ,as a prefix,-ཐལ་བ,1
-ཐུག,as a prefix,-ཐུག་པ,1
-ཐུགས,as a prefix,-ཐུགས་རྗེ་ཆེ,3
-ཐུགས་རྗེ,as a prefix,-ཐུགས་རྗེ་ཆེ,6
-ཐུབ,as a prefix,-ཐུབ་བསྟན,1
-ཐུབ་བསྟན,as a prefix,-ཐུབ་བསྟན་ལྷ་མོ,1
-ཐུབ་བསྟན་ལྷ,as a prefix,-ཐུབ་བསྟན་ལྷ་མོ,1
-ཐོ,as a prefix,-ཐོ་བ,1
-ཐོག,as a prefix,-ཐོག་ཁང,1
-ཐོབ,as a prefix,-ཐོབ་ཡ,1
-ཐོས,as a prefix,-ཐོས་པ,1
-མཐའ,as a prefix,-མཐའ་གཅིག་ཏུ,1
-མཐའ་གཅིག,as a prefix,-མཐའ་གཅིག་ཏུ,1
-མཐར,as a prefix,-མཐར་ཐུག,1
-མཐོ,as a prefix,-མཐོ་སློབ,1
-མཐོང,as a prefix,-མཐོང་ཡ,1
-འཐེན,as a prefix,-འཐེན་ཐུག,1
-འཐོལ,as a prefix,-འཐོལ་བ,1
-ད,as a prefix,-ད་དུང,1
-ད་ག,as a prefix,-ད་ག་སེ,2
-ད་ལྟ,as a prefix,-ད་ལྟ་བ,1
-དང,as a prefix,-དང་པོ,14
-དད,as a prefix,-དད་ལྡན,1
-དུག,as a prefix,-དུག་སློག,1
-དུང,as a prefix,-དུང་བན,1
-དུས,as a prefix,-དུས་ཚོད,5
-དེ,as a prefix,-དེ་ནས,1
-དེ་ག,as a prefix,-དེ་ག་རང,1
-དེ་ག་ནང,as a prefix,-དེ་ག་ནང་བཞིན,1
-དེ་འདྲ,as a prefix,-དེ་འདྲ་ཡིན་དུས,2
-དེ་འདྲ་བྱས,as a prefix,-དེ་འདྲ་བྱས་ནས,1
-དེ་འདྲ་ཡིན,as a prefix,-དེ་འདྲ་ཡིན་དུས,3
-དེ་ནང,as a prefix,-དེ་ནང་བཞིན,1
-དེ་བ,as a prefix,-དེ་བ་ལ,1
-དེ་བྱས,as a prefix,-དེ་བྱས་དུས,1
-དེ་མ,as a prefix,-དེ་མ་གཏོགས,2
-དེ་མེད,as a prefix,-དེ་མེད་དུས,1
-དེ་ཡིན,as a prefix,-དེ་ཡིན་དུས,40
-དེ་ལ,as a prefix,-དེ་ལ་ཡང,4
-དེང,as a prefix,-དེང་སང,5
-དེའི,as a prefix,-དེའི་རྗེས,1
-དེའི་སྒང,as a prefix,-དེའི་སྒང་ལ,1
-དོ,as a prefix,-དོ་དགོང,1
-དོག,as a prefix,-དོག་པ,1
-དོན,as a prefix,-དོན་དག,1
-དོན་དངོས,as a prefix,-དོན་དངོས་ཐོག,1
-དྭགས,as a prefix,-དྭགས་རྒྱུད,1
-དྲང,as a prefix,-དྲང་མོར,2
-དྲངས,as a prefix,-དྲངས་པ,1
-དྲན,as a prefix,-དྲན་པ,1
-དྲི,as a prefix,-དྲི་བ,1
-དྲུག,as a prefix,-དྲུག་པ,2
-དྲུང,as a prefix,-དྲུང་ཡིག,1
-དྲོད,as a prefix,-དྲོད་གྲང,1
-ཌལ,as a prefix,-ཌལ་ཧོའོ་སི,1
-ཌལ་ཧོའོ,as a prefix,-ཌལ་ཧོའོ་སི,1
-གདོང,as a prefix,-གདོང་པ,1
-བདག,as a prefix,-བདག་མེད་པ,1
-བདག་མེད,as a prefix,-བདག་མེད་པ,1
-བདུན,as a prefix,-བདུན་ཕྲག,1
-བདེ,as a prefix,-བདེ་བ,1
-བདེན,as a prefix,-བདེན་པ,1
-མདོ,as a prefix,-མདོ་སྨད,1
-མདོར,as a prefix,-མདོར་བསྡུས་བ,1
-མདོར་བསྡུས,as a prefix,-མདོར་བསྡུས་བ,1
-འདི,as a prefix,-འདི་གཉིས,1
-འདི་འདྲ,as a prefix,-འདི་འདྲ་སེ,1
-འདུག,as a prefix,-འདུག་ག,3
-འདོད,as a prefix,-འདོད་ཡོན་སྣ་ལྔ,1
-འདོད་ཡོན,as a prefix,-འདོད་ཡོན་སྣ་ལྔ,1
-འདོད་ཡོན་སྣ,as a prefix,-འདོད་ཡོན་སྣ་ལྔ,1
-འདོན,as a prefix,-འདོན་ཡ,1
-འདྲ,as a prefix,-འདྲ་བོ,1
-འདྲི,as a prefix,-འདྲི་ཡ,1
-འདྲེད,as a prefix,-འདྲེད་བརྡབ,2
-རྡ,as a prefix,-རྡ་རམ་ས་ལ,1
-རྡ་རམ,as a prefix,-རྡ་རམ་ས་ལ,2
-རྡ་རམ་ས,as a prefix,-རྡ་རམ་ས་ལ,2
-རྡི,as a prefix,-རྡི་ལི,1
-རྡོ,as a prefix,-རྡོ་རྗེ,1
-རྡོག,as a prefix,-རྡོག་རྡོག,1
-ལྡེ,as a prefix,-ལྡེ་མིག,1
-སྡིག,as a prefix,-སྡིག་པ,1
-སྡུག,as a prefix,-སྡུག་ཆགས,1
-སྡེ,as a prefix,-སྡེ་དགེ,1
-བསྡད,as a prefix,-བསྡད་ས,1
-ན,as a prefix,-ན་བཟའ,1
-ནང,as a prefix,-ནང་དོན,8
-ནད,as a prefix,-ནད་པ་ར,1
-ནད་པ,as a prefix,-ནད་པ་ར,1
-ནམ,as a prefix,-ནམ་རྒྱུན,5
-ནོར,as a prefix,-ནོར་བུ,1
-གནངས,as a prefix,-གནངས་ཉིན་གར,1
-གནངས་ཉིན,as a prefix,-གནངས་ཉིན་གར,1
-གནད,as a prefix,-གནད་འགག,2
-གནམ,as a prefix,-གནམ་གཤིས,3
-གནས,as a prefix,-གནས་སྟངས,1
-གནོད,as a prefix,-གནོད་པ,1
-རྣམ,as a prefix,-རྣམ་སྲས,1
-སྣ,as a prefix,-སྣ་བོ,1
-སྣང,as a prefix,-སྣང་དག,2
-བརྣག,as a prefix,-བརྣག་སེམས,1
-པ,as a prefix,-པ་སངས,2
-པང,as a prefix,-པང་ལེབ,1
-པད,as a prefix,-པད་མ,1
-པར,as a prefix,-པར་ཆས,1
-པོ,as a prefix,-པོ་ཏི,1
-དཔལ,as a prefix,-དཔལ་འབྱོར,2
-དཔེ,as a prefix,-དཔེ་ཆ,2
-དཔེ་བཀའ,as a prefix,-དཔེ་བཀའ་དྲིན,1
-དཔེ་སྐྱིད,as a prefix,-དཔེ་སྐྱིད་པོ,1
-དཔེ་མཚོན,as a prefix,-དཔེ་མཚོན་ཙམ,1
-དཔེ་གཟུགས,as a prefix,-དཔེ་གཟུགས་པོ,1
-དཔེ་ཡག,as a prefix,-དཔེ་ཡག་པོ,3
-དཔེར,as a prefix,-དཔེར་ན,1
-དཔེར་ཆ,as a prefix,-དཔེར་ཆ་བཞག་ན,1
-དཔེར་ཆ་བཞག,as a prefix,-དཔེར་ཆ་བཞག་ན,1
-དཔེར་བཞག,as a prefix,-དཔེར་བཞག་ན,3
-དཔྱད,as a prefix,-དཔྱད་པ,2
-དཔྲལ,as a prefix,-དཔྲལ་ཀོ,1
-སྤུས,as a prefix,-སྤུས་དག་པོ,1
-སྤུས་དག,as a prefix,-སྤུས་དག་པོ,1
-སྤེན,as a prefix,-སྤེན་པ,1
-སྤོ,as a prefix,-སྤོ་བོ,1
-སྤྱི,as a prefix,-སྤྱི་ཚོགས,1
-སྤྱིར,as a prefix,-སྤྱིར་བཏང,16
-སྤྲང,as a prefix,-སྤྲང་པོ,1
-སྤྲད,as a prefix,-སྤྲད་པ,1
-ཕ,as a prefix,-ཕ་མ,4
-ཕན,as a prefix,-ཕན་ཐོགས,1
-ཕར,as a prefix,-ཕར་ཕྱིན,1
-ཕལ,as a prefix,-ཕལ་ཆེར,8
-ཕུན,as a prefix,-ཕུན་སྐྱིད,1
-ཕུན་ཚོགས,as a prefix,-ཕུན་ཚོགས་སངས་སྒྲོལ,1
-ཕུན་ཚོགས་སངས,as a prefix,-ཕུན་ཚོགས་སངས་སྒྲོལ,1
-ཕོ,as a prefix,-ཕོ་གསར,1
-ཕོར,as a prefix,-ཕོར་བ,1
-ཕྱགས,as a prefix,-ཕྱགས་མ,4
-ཕྱི,as a prefix,-ཕྱི་རྒྱལ,2
-ཕྲུ,as a prefix,-ཕྲུ་གུ,1
-འཕུལ,as a prefix,-འཕུལ་ཡ,1
-འཕྲིན,as a prefix,-འཕྲིན་ལས་སྐལ་བཟང,1
-འཕྲིན་ལས,as a prefix,-འཕྲིན་ལས་སྐལ་བཟང,1
-འཕྲིན་ལས་སྐལ,as a prefix,-འཕྲིན་ལས་སྐལ་བཟང,1
-འཕྲུལ,as a prefix,-འཕྲུལ་ཆས,1
-འཕྲོ,as a prefix,-འཕྲོ་བརླག,2
-བག,as a prefix,-བག་ལེབ,2
-བར,as a prefix,-བར་ཆད་ལམ་སེལ,1
-བར་ཆད,as a prefix,-བར་ཆད་ལམ་སེལ,1
-བར་ཆད་ལམ,as a prefix,-བར་ཆད་ལམ་སེལ,1
-བུ,as a prefix,-བུ་མོ,4
-བུ་ཆེན,as a prefix,-བུ་ཆེན་པོ,1
-བེད,as a prefix,-བེད་སྤྱོད,2
-བོད,as a prefix,-བོད་པ,2
-བྱ,as a prefix,-བྱ་གླག,1
-བྱང,as a prefix,-བྱང་ཆུབ་སེམས་དཔའ,1
